person_id,person_name,id,name,count_objects
18042627,Claudia Felice,35236667,Client,1
18042631,Carlo Marchionni,35236565,Artist,12
18042631,Carlo Marchionni,35236711,Attributed to,2
18042631,Carlo Marchionni,35236663,Architect,2
18042631,Carlo Marchionni,35236657,Manufacturer,1
18042631,Carlo Marchionni,35236677,After,1
18042635,Carlo Antonio Buffagnotti,35236657,Manufacturer,1
18042635,Carlo Antonio Buffagnotti,35236565,Artist,1
18042637,Jacopo Ligozzi,35236711,Attributed to,1
18042639,Paolo Posi,35236565,Artist,3
18042639,Paolo Posi,35236711,Attributed to,1
18042639,Paolo Posi,35236697,Circle of,1
18042641,Giovanni Battista Natali,35236565,Artist,2
18042645,Andrea Mantegna,35236565,Artist,2
18042645,Andrea Mantegna,35236657,Manufacturer,1
18042647,,35236711,Attributed to,1
18042649,,35236661,Publisher,1
18042651,Nicola Fiore,35236655,Designer,1
18042653,Jean-Charles Delafosse,35236655,Designer,11
18042653,Jean-Charles Delafosse,35236657,Manufacturer,10
18042653,Jean-Charles Delafosse,35236663,Architect,6
18042653,Jean-Charles Delafosse,35236565,Artist,4
18042653,Jean-Charles Delafosse,35236711,Attributed to,1
18042655,,35236565,Artist,3
18042655,,35236711,Attributed to,1
18042655,,35236677,After,1
18042657,,35236655,Designer,130
18042657,,35236707,Style of,1
18042657,,35236685,Maker,1
18042661,,35236655,Designer,52
18042661,,35236585,Etcher,17
18042661,,35236743,Engraver,13
18042661,,35236657,Manufacturer,4
18042661,,35236801,Design Team member,1
18042661,,35236633,Possibly,1
18042661,,35236711,Attributed to,1
18042661,,35236565,Artist,1
18042663,Nicolas Pineau,35236655,Designer,12
18042663,Nicolas Pineau,35236697,Circle of,2
18042663,Nicolas Pineau,35236711,Attributed to,1
18042665,Charles de Wailly,35236715,Workshop of,1
18042665,Charles de Wailly,35236663,Architect,1
18042667,Johann Alois Seethaler,35236565,Artist,2
18042669,Joseph Anton Seethaler II,35236655,Designer,23
18042669,Joseph Anton Seethaler II,35236565,Artist,3
18042669,Joseph Anton Seethaler II,35236711,Attributed to,2
18042669,Joseph Anton Seethaler II,35236735,Association,1
18042669,Joseph Anton Seethaler II,35236687,Attributions,1
18042671,Giacomo Quarenghi,35236699,Follower of,2
18042671,Giacomo Quarenghi,35236711,Attributed to,1
18042671,Giacomo Quarenghi,35236663,Architect,1
18042675,Giuseppe Valadier,35236663,Architect,33
18042675,Giuseppe Valadier,35236711,Attributed to,1
18042675,Giuseppe Valadier,35236657,Manufacturer,1
18042675,Giuseppe Valadier,35236655,Designer,1
18042675,Giuseppe Valadier,35236565,Artist,1
18042677,Filippo Marchionni,35236655,Designer,24
18042677,Filippo Marchionni,35236565,Artist,4
18042677,Filippo Marchionni,35236685,Maker,1
18042677,Filippo Marchionni,35236657,Manufacturer,1
18042679,Pompeo Marchesi,35236711,Attributed to,1
18042681,Unknown,35236655,Designer,46
18042681,Unknown,35236685,Maker,36
18042681,Unknown,35236565,Artist,10
18042681,Unknown,35236657,Manufacturer,8
18042681,Unknown,35236663,Architect,4
18042683,Richard de Lalonde,35236655,Designer,27
18042683,Richard de Lalonde,35236565,Artist,4
18042683,Richard de Lalonde,35236711,Attributed to,1
18042683,Richard de Lalonde,35236687,Attributions,1
18042683,Richard de Lalonde,35236657,Manufacturer,1
18042683,Richard de Lalonde,35236677,After,1
18042685,"Marie Antoinette, Queen of France",35236667,Client,1
18042687,,35236663,Architect,1
18042687,,35236565,Artist,1
18042689,Victor Louis,35236663,Architect,2
18042689,Victor Louis,35236655,Designer,1
18042693,Giocondo Albertolli,35236677,After,1
18042695,Michael Graves,35236655,Designer,7
18042697,Germain Boffrand,35236677,After,1
18042705,Johann August Nahl the Elder,35236655,Designer,1
18042707,,35236711,Attributed to,1
18042707,,35236677,After,1
18042709,,35236687,Attributions,1
18042711,Charles-Nicolas Cochin the younger,35236743,Engraver,2
18042711,Charles-Nicolas Cochin the younger,35236697,Circle of,1
18042711,Charles-Nicolas Cochin the younger,35236687,Attributions,1
18042711,Charles-Nicolas Cochin the younger,35236585,Etcher,1
18042721,Ilonka Karasz,35236655,Designer,11
18042721,Ilonka Karasz,35236565,Artist,7
18042729,Richard Meier,35236663,Architect,3
18042729,Richard Meier,35236655,Designer,2
18042735,Louis-Gustave Taraval,35236663,Architect,3
18042735,Louis-Gustave Taraval,35236655,Designer,1
18042737,"Adolphus Frederick, King of Sweden",35236667,Client,1
18042739,Hartmann et Fils Manufactory,35236657,Manufacturer,11
18042739,Hartmann et Fils Manufactory,35236671,Producer,3
18042739,Hartmann et Fils Manufactory,35236633,Possibly,2
18042739,Hartmann et Fils Manufactory,35236685,Maker,2
18042739,Hartmann et Fils Manufactory,35236675,For,1
18042741,Bonaventure M. Lebert,35236633,Possibly,7
18042741,Bonaventure M. Lebert,35236655,Designer,5
18042743,Alexandra Exter,35236655,Designer,10
18042743,Alexandra Exter,35236685,Maker,2
18042743,Alexandra Exter,35236565,Artist,2
18042745,Masahiro Chatani,35236655,Designer,8
18042745,Masahiro Chatani,35236565,Artist,1
18042747,"Takenobu Igarashi (Japanese, b. 1944)",35236655,Designer,10
18042751,David Au,35236787,Art Director,2
18042755,Champion International Corporation,35236657,Manufacturer,7
18042773,Modern Arts Packaging by Design,35236657,Manufacturer,2
18042783,"S. Posner Sons,  Inc.",35236657,Manufacturer,4
18042789,Giuseppe Bernardino Bison,35236565,Artist,6
18042789,Giuseppe Bernardino Bison,35236711,Attributed to,2
18042789,Giuseppe Bernardino Bison,35236657,Manufacturer,1
18042791,Lewis Davis,35236655,Designer,6
18042793,William H. Paxson,35236655,Designer,6
18042795,"Davis, Brody and Associates, Architects",35236675,For,6
18042799,"Heinrich Kuehn, Berlin",35236657,Manufacturer,1
18042803,Allen Lewis,35236565,Artist,1
18042805,Marcus de Bye,35236565,Artist,2
18042807,Marcus Gerards I,35236677,After,3
18042809,"Jan Sadeler, the Elder",35236685,Maker,1
18042809,"Jan Sadeler, the Elder",35236565,Artist,1
18042811,Gilles Mostaert the Elder,35236677,After,1
18042813,Cornelis Visscher,35236565,Artist,5
18042813,Cornelis Visscher,35236655,Designer,1
18042819,Epinal,35236661,Publisher,1
18042821,Saul Steinberg,35236655,Designer,13
18042821,Saul Steinberg,35236573,Cartoonist,1
18042825,Federico Gonzaga II,35236667,Client,1
18042827,Francesco Salviati,35236655,Designer,2
18042827,Francesco Salviati,35236677,After,2
18042827,Francesco Salviati,35236711,Attributed to,1
18042827,Francesco Salviati,35236705,Studio of,1
18042827,Francesco Salviati,35236687,Attributions,1
18042827,Francesco Salviati,35236565,Artist,1
18042839,Ando Hiroshige,35236565,Artist,57
18042841,Hoeido firm,35236661,Publisher,4
18042843,Gottfried Engelmann,35236673,Printer,6
18042845,M[ichel?] Pourchet,35236677,After,3
18042847,Desflorennes,35236661,Publisher,6
18042849,Jean DuBois,35236677,After,3
18042849,Jean DuBois,35236565,Artist,1
18042851,Matthew Liard,35236655,Designer,57
18042851,Matthew Liard,35236685,Maker,1
18042853,Arnold Joost van Keppel,35236667,Client,1
18042861,Rosalba Carriera,35236565,Artist,4
18042867,Maurice Quentin de Latour,35236697,Circle of,1
18042871,,35236565,Artist,2
18042873,"Louis XIV, King of France",35236693,Dedicatee,1
18042875,Count Cesare Massimiliano Cini,35236565,Artist,1
18042877,Mauro Antonio Tesi,35236663,Architect,4
18042877,Mauro Antonio Tesi,35236585,Etcher,2
18042877,Mauro Antonio Tesi,35236693,Dedicatee,1
18042877,Mauro Antonio Tesi,35236677,After,1
18042877,Mauro Antonio Tesi,35236655,Designer,1
18042877,Mauro Antonio Tesi,35236633,Possibly,1
18042879,Otto J. Teegen,35236565,Artist,28
18042879,Otto J. Teegen,35236663,Architect,1
18042881,Robert Wilson,35236655,Designer,1
18042887,Etienne Delaune,35236565,Artist,2
18042887,Etienne Delaune,35236743,Engraver,1
18042887,Etienne Delaune,35236655,Designer,1
18042889,"Bartolommeo Bandinelli, called Baccio",35236687,Attributions,1
18042889,"Bartolommeo Bandinelli, called Baccio",35236677,After,1
18042891,Unknown,35236687,Attributions,1
18042893,Pierino da Vinci,35236687,Attributions,1
18042897,Ranuccio Farnese,35236667,Client,1
18042899,Jean-Jacques Lequeu,35236697,Circle of,1
18042899,Jean-Jacques Lequeu,35236687,Attributions,1
18042901,Claude Delagardette,35236565,Artist,1
18042907,Elsie Marie Bates-Freund,35236655,Designer,5
18042907,Elsie Marie Bates-Freund,35236565,Artist,4
18042907,Elsie Marie Bates-Freund,35236685,Maker,1
18042909,Augustus Charles Pugin,35236565,Artist,2
18042909,Augustus Charles Pugin,35236685,Maker,1
18042909,Augustus Charles Pugin,35236655,Designer,1
18042913,Luigi Biagi,35236565,Artist,1
18042915,Romolo Liverani,35236565,Artist,6
18042915,Romolo Liverani,35236685,Maker,1
18042917,Alessandro Sanquirico,35236677,After,5
18042917,Alessandro Sanquirico,35236687,Attributions,1
18042919,Giuseppe Gagliardi,35236711,Attributed to,3
18042919,Giuseppe Gagliardi,35236687,Attributions,1
18042921,Franz Rust,35236565,Artist,1
18042923,,35236565,Artist,1
18042925,Antonio Sarti,35236663,Architect,3
18042927,Angelo Toselli,35236711,Attributed to,3
18042929,Karl Josef Koebel,35236565,Artist,2
18042931,Giovanni Bettati,35236711,Attributed to,5
18042933,Pope Pius VII,35236667,Client,2
18042935,Giovanni Volpato,35236565,Artist,5
18042935,Giovanni Volpato,35236653,Print Maker,1
18042937,Pietro Camporesi,35236677,After,9
18042939,,35236565,Artist,1
18042941,,35236711,Attributed to,2
18042943,Pierre Mariette,35236661,Publisher,1
18042945,Mathurin Duchesne,35236711,Attributed to,1
18042951,H. Reuterdahl,35236655,Designer,1
18042953,Latham Lithography & Painting Co.,35236673,Printer,1
18042955,Fred J. Hoertz,35236655,Designer,1
18042957,Ketterlinus,35236673,Printer,1
18042967,C. Hullmandel,35236655,Designer,2
18042979,Ostheimer Brothers,35236661,Publisher,1
18042981,,35236661,Publisher,1
18042983,"Louis XVI, King of France",35236693,Dedicatee,1
18042985,Sir Leslie Matthew Ward (Spy),35236565,Artist,1
18042987,Jules Verne,35236693,Dedicatee,1
18042989,Nathaniel Currier,35236661,Publisher,1
18042997,C. Moody,35236673,Printer,1
18042999,C. Lane,35236661,Publisher,1
18043001,Giuseppe Guzzi,35236565,Artist,1
18043003,Christopher Columbus,35236693,Dedicatee,3
18043005,Wolfgang Amadeus Mozart,35236693,Dedicatee,1
18043019,George Baxter,35236565,Artist,5
18043019,George Baxter,35236661,Publisher,2
18043027,Alphonse Maria Mucha,35236565,Artist,2
18043027,Alphonse Maria Mucha,35236655,Designer,1
18043031,Giovanni Benedetto Castiglione,35236565,Artist,3
18043031,Giovanni Benedetto Castiglione,35236585,Etcher,1
18043035,Monsieur de Bagneur,35236667,Client,1
18043037,Louis-Charles Ruotte,35236653,Print Maker,1
18043041,Alexander Iacovleff,35236565,Artist,1
18043043,S. Elisseeff,35236565,Artist,1
18043045,J.M. Attwood,35236653,Print Maker,1
18043047,G.P. Clarke,35236677,After,1
18043049,Johann Baptista Homann,35236565,Artist,1
18043051,Raphael,35236677,After,10
18043053,Robert Adam,35236707,Style of,1
18043053,Robert Adam,35236703,Office of,1
18043053,Robert Adam,35236655,Designer,1
18043057,,35236661,Publisher,1
18043059,Pietro Antonio Martini,35236653,Print Maker,1
18043071,Giovanni Ottaviani,35236565,Artist,4
18043071,Giovanni Ottaviani,35236695,Delineator,1
18043071,Giovanni Ottaviani,35236669,Draftsman,1
18043073,Gaetano Savorelli,35236677,After,4
18043075,Vieillard & Cie.,35236657,Manufacturer,1
18043077,,35236633,Possibly,1
18043083,,35236661,Publisher,2
18043087,Rembrandt Harmensz van Rijn,35236565,Artist,11
18043087,Rembrandt Harmensz van Rijn,35236685,Maker,3
18043087,Rembrandt Harmensz van Rijn,35236585,Etcher,1
18043087,Rembrandt Harmensz van Rijn,35236655,Designer,1
18043089,Pierre Ranson,35236565,Artist,2
18043089,Pierre Ranson,35236655,Designer,1
18043091,Jacques Juillet,35236743,Engraver,1
18043093,Scott and Teegen,35236703,Office of,4
18043093,Scott and Teegen,35236655,Designer,2
18043099,,35236565,Artist,1
18043105,Francesco Solimena,35236565,Artist,8
18043105,Francesco Solimena,35236699,Follower of,1
18043115,Heinrich Aldegrever,35236677,After,2
18043117,Monogrammist S.L.,35236653,Print Maker,4
18043119,Henri Matisse,35236565,Artist,1
18043121,Adrien von Ostade,35236565,Artist,1
18043123,Paul Vera,35236655,Designer,2
18043135,Elihu Vedder,35236565,Artist,94
18043137,Ashbel Holmes Barney,35236667,Client,3
18043139,Witold Gordon,35236655,Designer,32
18043139,Witold Gordon,35236633,Possibly,1
18043141,David Virgien,35236655,Designer,19
18043143,Fireworks and KD,35236659,Distributor,10
18043143,Fireworks and KD,35236655,Designer,1
18043145,Lincoln Cushing,35236655,Designer,5
18043147,Public Media Center,35236659,Distributor,2
18043149,Julie Fox,35236655,Designer,2
18043151,Liberation Graphics,35236659,Distributor,1
18043153,Salim Yaqub,35236565,Artist,1
18043155,Insurgent Squeegee,35236655,Designer,1
18043157,Diego Rivera,35236565,Artist,1
18043159,Terry Foreman,35236655,Designer,3
18043161,Peter Julian,35236655,Designer,1
18043163,ATW Communications,35236659,Distributor,1
18043165,Janet Koenig,35236655,Designer,1
18043167,Post No Bills,35236659,Distributor,2
18043169,Guerrilla Girls,35236659,Distributor,1
18043171,Peter Cohen,35236655,Designer,2
18043173,Jamie Barrett,35236655,Designer,2
18043175,Robbie Connor,35236655,Designer,1
18043177,Kastonie,35236655,Designer,1
18043179,Jayme Morgan Penner,35236565,Artist,1
18043183,Paolo de Mattheis,35236565,Artist,5
18043185,Charles Mellin,35236655,Designer,1
18043185,Charles Mellin,35236565,Artist,1
18043189,Gugliemo Cortese,35236565,Artist,1
18043197,Granger,35236655,Designer,1
18043199,Clare Francis,35236655,Designer,5
18043201,Rick Bickhart,35236655,Designer,2
18043203,Judith Meyer,35236655,Designer,1
18043205,Jean Romano,35236565,Artist,1
18043207,Stephen de Francesco,35236655,Designer,2
18043209,Don Herron,35236565,Artist,2
18043211,Michael Sabanosh,35236565,Artist,2
18043213,Peg Averill,35236655,Designer,3
18043215,Jerry Kearns,35236655,Designer,1
18043217,Lucy Lippard,35236655,Designer,1
18043219,Georgina von Etzdorf,35236655,Designer,4
18043219,Georgina von Etzdorf,35236681,Company,2
18043219,Georgina von Etzdorf,35236673,Printer,1
18043221,Laura King,35236655,Designer,1
18043223,Charles Cohan,35236655,Designer,1
18043225,Keith R. Potter,35236655,Designer,1
18043227,Steven Lyons,35236565,Artist,1
18043229,Seth Tobocman,35236565,Artist,2
18043231,Frank Morales,35236689,Author,1
18043233,Peter Kuper,35236565,Artist,1
18043235,B K Guillet,35236565,Artist,1
18043237,Caz,35236655,Designer,1
18043239,Micki McGee,35236655,Designer,1
18043241,Eric Drooker,35236655,Designer,5
18043243,cheap art,35236655,Designer,4
18043245,I.B.,35236655,Designer,1
18043247,Vincent Gagliostro,35236655,Designer,1
18043249,Avram Finkelstein,35236655,Designer,1
18043251,Nalaquias Montoya,35236565,Artist,1
18043253,Sabrina Jones,35236655,Designer,1
18043255,David Lance Goines,35236655,Designer,1
18043257,Heidi Brandt,35236655,Designer,1
18043259,Robert Cuni,35236655,Designer,1
18043261,Anton van Dalen,35236655,Designer,2
18043263,Lady Pink,35236655,Designer,1
18043265,Nancy Burson,35236565,Artist,1
18043267,Kunio Nagashima,35236565,Artist,1
18043269,Josh Gosfield,35236655,Designer,1
18043271,Sue Coe,35236655,Designer,1
18043273,Louise Kollenbaum,35236655,Designer,1
18043275,Helene Silverman,35236655,Designer,1
18043281,"Tomaso D'Antonio Manzuoli, called Maso da San Friano",35236711,Attributed to,1
18043283,Taddeo Zuccaro,35236565,Artist,2
18043283,Taddeo Zuccaro,35236711,Attributed to,1
18043283,Taddeo Zuccaro,35236677,After,1
18043285,Gang,35236655,Designer,1
18043287,Mattia de Rossi,35236687,Attributions,1
18043293,Charles Martinet,35236711,Attributed to,1
18043295,Eva S. Zeisel,35236655,Designer,111
18043295,Eva S. Zeisel,35236711,Attributed to,25
18043297,J.B.D.,35236669,Draftsman,1
18043301,James Wines,35236663,Architect,6
18043301,James Wines,35236565,Artist,6
18043305,Wallace Nutting,35236565,Artist,1
18043309,Ruth Reeves,35236655,Designer,4
18043309,Ruth Reeves,35236645,Textile Artist,1
18043313,Crosley Radio Corporation,35236657,Manufacturer,4
18043313,Crosley Radio Corporation,35236667,Client,2
18043315,Radio Corporation of America,35236657,Manufacturer,2
18043319,Francesco Guardi,35236697,Circle of,1
18043323,I. A. Achorn,35236669,Draftsman,1
18043327,Guido Reni,35236711,Attributed to,1
18043329,Ludovico Carracci,35236711,Attributed to,1
18043331,Alvin Lustig,35236763,Graphic Designer,78
18043331,Alvin Lustig,35236655,Designer,69
18043333,Arnold William Brunner,35236663,Architect,8
18043333,Arnold William Brunner,35236565,Artist,5
18043337,Carlo Ansorge,35236711,Attributed to,3
18043339,H.P. Bremmer,35236565,Artist,1
18043341,Richard Nicolaus Roland Holst,35236565,Artist,1
18043343,Theodoor van Hoytema,35236565,Artist,10
18043345,Johannes Theodoor Toorop,35236565,Artist,2
18043347,Giovanni Sebastiano Meyandi,35236655,Designer,100
18043347,Giovanni Sebastiano Meyandi,35236685,Maker,9
18043349,Salvatori,35236685,Maker,45
18043349,Salvatori,35236655,Designer,20
18043349,Salvatori,35236711,Attributed to,2
18043351,Alexis Falize,35236655,Designer,2
18043353,Louis-Jean Desprez,35236663,Architect,2
18043353,Louis-Jean Desprez,35236711,Attributed to,1
18043353,Louis-Jean Desprez,35236655,Designer,1
18043353,Louis-Jean Desprez,35236565,Artist,1
18043357,Russel Wright,35236655,Designer,88
18043357,Russel Wright,35236711,Attributed to,1
18043357,Russel Wright,35236675,For,1
18043359,Cuban Film Institute,35236667,Client,10
18043359,Cuban Film Institute,35236661,Publisher,7
18043361,,35236565,Artist,1
18043363,Julio Eloy,35236655,Designer,1
18043363,Julio Eloy,35236565,Artist,1
