id,ldm:id,ldm:status,ldm:name,ldm:lastmod,freebase:id,freebase:status,freebase:name,freebase:lastmod,ulan:id,ulan:status,ulan:name,ulan:lastmod,ima:id,ima:status,ima:name,ima:lastmod,lcnaf:id,lcnaf:status,lcnaf:name,lcnaf:lastmod,moma:id,moma:status,moma:name,moma:lastmod,phm:id,phm:status,phm:name,phm:lastmod,tms:id,tms:status,tms:name,tms:lastmod,vanda:id,vanda:status,vanda:name,vanda:lastmod,viaf:id,viaf:status,viaf:name,viaf:lastmod,wikipedia:id,wikipedia:status,wikipedia:name,wikipedia:lastmod,ideo:id,ideo:status,ideo:name,ideo:lastmod
18538387,,0,,2013-02-12T18:06:03Z,,,,,,,,,,,,,,,,,,,,,,,,,9262,4,"Isidore Leroy Company",,,,,,,,,,,2,,2012-12-28T21:17:25Z,,,,
18538389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9263,4,"Robert Altman",,,,,,,,,,43823,1,"Robert Altman",2012-12-28T21:17:25Z,,,,
18538393,,,,,/m/08yhcy,1,,2012-12-28T21:17:26Z,,,,,,,,,,,,,,,,,,,,,9265,4,"F. Burrall Hoffman",,,,,,,,,,3195541,1,"F. Burrall Hoffman",2012-12-28T21:17:26Z,,,,
18538395,,0,,2013-02-12T18:06:02Z,,,,,,,,,,,,,,,,,,,,,,,,,9266,4,"Toast-o-lator Company, Inc.",,,,,,,,,,,2,,2012-12-28T21:17:26Z,,,,
18538401,,0,,2013-02-12T18:06:39Z,,,,,,,,,,,,,,,,,,,,,,,,,9268,4,"Taylor, Smith and Taylor",,,,,,,,,,,2,,2012-12-28T21:17:26Z,,,,
18042605,,0,,2013-02-12T17:43:39Z,,,,,500029865,1,"Grasset, Eugène Samuel",2012-12-28T23:21:35Z,629226,1,"Eug è. Grasset",2012-12-28T23:21:35Z,,,,,,,,,,,,,927,4,"Eugène Samuel Grasset",,2376,1,"Grasset, Eugène",2012-12-28T23:21:35Z,95179440,1,,2012-12-27T22:19:34Z,,,,,,,,
18538405,,0,,2013-02-12T18:06:44Z,/m/049_9l,1,,2012-12-28T21:17:26Z,,,,,,,,,,,,,36,1,"Eero Aarnio",2012-12-28T23:21:35Z,,,,,9270,4,"Eero Aarnio",,13683,1,"Aarnio, Eero",2012-12-28T23:21:35Z,154683629,1,,2012-12-28T21:17:26Z,1142540,1,"Eero Aarnio",2012-12-28T21:17:26Z,,,,
18538409,,0,,2013-02-12T18:06:40Z,,,,,,,,,,,,,,,,,,,,,,,,,9271,4,"Asko Oy",,,,,,,,,,,2,,2012-12-28T21:17:26Z,,,,
18538411,,0,,2013-02-12T18:06:44Z,,,,,,,,,,,,,,,,,,,,,,,,,9272,4,"Sergio Mazza",,7947,1,"Mazza, Sergio",2012-12-28T23:21:35Z,152353707,1,,2012-12-27T22:56:54Z,,,,,,,,
18538413,,0,,2013-02-12T18:06:36Z,,,,,,,,,,,,,,,,,,,,,,,,,9273,4,"Carlo De Carli",,,,,,,,,,,2,,2012-12-28T21:17:27Z,,,,
18538415,,0,,2013-02-12T18:06:43Z,/m/0bvlpb,1,,2012-12-27T22:56:55Z,,,,,,,,,,,,,8062,1,"Hans Coray",2012-12-28T23:21:36Z,,,,,9274,4,"Hans Coray",,,,,,,,,,4294295,1,"Hans Coray",2012-12-28T23:21:36Z,,,,
18538419,,0,,2013-02-12T18:06:45Z,,,,,,,,,,,,,,,,,,,,,,,,,9275,4,"P. and W. Blattmann Metallwarenfabrik",,,,,,,,,,,2,,2012-12-28T21:17:28Z,,,,
18538427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9279,4,"Mrs. Lester S. Abelson",,,,,,,,,,,2,,2012-12-28T21:17:28Z,,,,
18042607,,0,,2013-02-12T17:43:41Z,,,,,,,,,,,,,,,,,,,,,,,,,928,4,"Maison Vever",,,,,,,,,,,2,,2012-12-28T20:44:12Z,,,,
18538429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9280,4,"Mrs. A. H. Jacobs",,,,,,,,,,,2,,2012-12-28T21:17:29Z,,,,
18538437,,0,,2013-02-12T18:06:45Z,,,,,,,,,,,,,,,,,,,,,,,,,9283,4,"Niccolo Trometta",,,,,,,,,,,2,,2012-12-28T21:17:29Z,,,,
18538439,,0,,2013-02-12T18:06:41Z,,,,,,,,,,,,,,,,,,,,,,,,,9285,4,Letstefield,,,,,,,,,,,2,,2012-12-28T21:17:30Z,,,,
18538441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9286,4,"B. Lucas",,,,,,,,,,,2,,2012-12-28T21:17:30Z,,,,
18538443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9287,4,"S.H. Dinglinger",,,,,,,,,,,2,,2012-12-28T21:17:30Z,,,,
18538445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9288,4,"William Darling",,,,,,,,,,20583695,1,"William Darling",2012-12-28T21:17:30Z,,,,
18538449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9289,4,"John Edwards",,,,,,,,,,,,,,,,,
18042609,,0,,2013-02-12T17:43:28Z,,,,,,,,,,,,,,,,,,,,,,,,,929,4,"Antonio Giuseppe Basoli",,,,,,,,,,,2,,2012-12-28T20:44:12Z,,,,
18538451,,,,,/m/08fw_f,1,,2012-12-28T21:17:30Z,,,,,,,,,,,,,,,,,,,,,9290,4,"Matthias Lock",,,,,,,,,,2953924,1,"Matthias Lock",2012-12-28T21:17:30Z,,,,
18538453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9291,4,"William Chambers",,,,,,,,,,,,,,,,,
18538455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9292,4,"Wolfgang Ruf",,,,,,,,,,,2,,2012-12-28T21:17:31Z,,,,
18538459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9293,4,"Antonio Creccolini",,,,,,,,,,,2,,2012-12-28T21:17:31Z,,,,
18538461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9294,4,"Tom Lennox",,,,,,,,,,8575492,1,"Tom Lennox",2012-12-28T21:17:31Z,,,,
18538465,,0,,2013-02-12T18:06:43Z,,,,,,,,,,,,,,,,,,,,,,,,,9297,4,Expansion,,,,,,,,,,988163,1,Expansion,2012-12-28T21:17:31Z,,,,
18538467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9298,4,"International Contract Furninshings, Inc.",,,,,,,,,,,2,,2012-12-28T21:17:31Z,,,,
18041073,,2,,2013-02-12T17:54:23Z,,,,,,,,,,,,,,,,,,,,,,,,,93,4,"The Pasanella Company",,,,,,,,,,,2,,2012-12-28T20:42:41Z,,,,
18042611,,0,,2013-02-12T17:43:38Z,,,,,,,,,,,,,,,,,,,,,,,,,930,4,"Giovanni Piancastelli",,,,,,,,,,,2,,2012-12-28T20:44:12Z,,,,
18538469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9300,4,"Mrs. Homer Kripke",,,,,,,,,,,2,,2012-12-28T21:17:32Z,,,,
18538471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9301,4,"Frederick Marschall",,,,,,,,,,,2,,2012-12-28T21:17:32Z,,,,
18538473,,3,,2013-02-12T18:06:42Z,,,,,,,,,,,,,,,,,,,,,,,,,9302,4,"S. Frankel",,,,,,,,,,,2,,2012-12-28T21:17:32Z,,,,
18538477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9303,4,"Sidney M. Feldman",,,,,,,,,,,2,,2012-12-28T21:17:32Z,,,,
18538479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9304,4,"Mrs. Sidney M. Feldman",,,,,,,,,,,2,,2012-12-28T21:17:32Z,,,,
18538481,,,,,/m/0p4sp,1,,2012-12-28T21:17:33Z,,,,,,,,,,,,,,,,,,,,,9305,4,"Albert Hadley",,,,,,,,,,97724,1,"Albert Hadley",2012-12-28T21:17:33Z,,,,
18538483,,0,,2013-02-12T18:06:38Z,,,,,,,,,,,,,,,,,,,,,,,,,9306,4,"Marta  Katzer",,,,,,,,,,,2,,2012-12-28T21:17:33Z,,,,
34624677,,0,,2013-02-12T18:08:19Z,,,,,,,,,,,,,,,,,,,,,,,,,9307,4,"Alfred Kuche",,,,,,,,,,,,,,,,,
18538485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9308,4,"Gallerie Edith Gottschalk",,,,,,,,,,,2,,2012-12-28T21:17:33Z,,,,
18538489,,,,,/m/0h2c_3,1,,2012-12-28T21:17:33Z,,,,,,,,,,,,,,,,,,,,,9309,4,"Louis Comfort Tiffany Foundation",,,,,,,,,,7059768,1,"The Louis Comfort Tiffany Foundation",2012-12-28T21:17:33Z,,,,
18042613,,3,,2013-02-12T17:43:19Z,,,,,,,,,,,,,,,,,,,,,,,,,931,4,"Luigi Righetti",,,,,,,,,,,2,,2012-12-28T20:44:12Z,,,,
18538491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9310,4,"Anthony Walker",,42456,1,,2012-12-28T21:17:33Z,,,,,10591375,1,"Anthony Walker",2012-12-28T21:17:33Z,,,,
18538493,,2,,2013-02-12T18:06:38Z,/m/02vy8nr,1,,2012-12-27T22:57:01Z,,,,,,,,,,,,,,,,,,,,,9311,4,"Robert Cruikshank",,9241,1,"Isaac Robert Cruikshank",2012-12-28T23:21:36Z,7659812,1,,2012-12-27T22:57:01Z,12267479,1,"Isaac Robert Cruikshank",2012-12-28T23:21:36Z,,,,
18538495,,3,,2013-02-12T18:06:41Z,/m/09v9x8w,1,,2012-12-27T22:57:02Z,,,,,,,,,,,,,,,,,,,,,9312,4,"Richard Dighton",,39340,1,"Dighton, Richard",2012-12-28T23:21:36Z,96611813,1,,2012-12-27T22:57:02Z,,,,,,,,
18538497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9313,4,"Charles S. Keene",,,,,,,,,,,2,,2012-12-28T21:17:34Z,,,,
18538501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9314,4,"Cooper-Hewitt, National Design Museum: Textile Conservation",,,,,,,,,,,2,,2012-12-28T21:17:35Z,,,,
18538503,,3,,2013-02-12T18:06:15Z,,,,,,,,,,,,,,,,,,,,,,,,,9315,4,"John Brodie",,,,,,,,,,1224435,1,"John Brodie",2012-12-28T21:17:35Z,,,,
18538505,,0,,2013-02-12T18:06:18Z,,,,,,,,,,,,,,,,,,,,,,,,,9316,4,"Chas A. Busby",,,,,,,,,,,2,,2012-12-28T21:17:35Z,,,,
18538509,,3,,2013-02-12T18:06:14Z,/m/02w8wcy,1,,2012-12-27T22:57:03Z,,,,,,,,,,,,,,,,,,,,,9317,4,"James Byres",,10065,1,"byres,",2012-12-28T23:21:36Z,74706706,1,,2012-12-27T22:57:03Z,12492264,1,"James Byres",2012-12-28T23:21:36Z,,,,
18538511,,0,,2013-02-12T18:06:17Z,/m/080pr82,1,,2012-12-27T22:57:03Z,,,,,,,,,,,,,,,,,,,,,9318,4,"Carlo Giuliano",,57784,1,"Carlo Giuliano",2012-12-28T23:21:37Z,59374160,1,,2012-12-27T22:57:03Z,24776946,1,"Carlo Giuliano",2012-12-28T23:21:37Z,,,,
18538513,,,,,/m/0267083,1,,2012-12-28T21:17:35Z,,,,,,,,,,,,,,,,,,,,,9319,4,"Lorenzo Tiepolo",,,,,,,,,,7622391,1,"Lorenzo Tiepolo",2012-12-28T21:17:35Z,,,,
18042615,,0,,2013-02-12T17:43:36Z,,,,,,,,,,,,,,,,,,,,,,,,,932,4,"E. Bechetti",,,,,,,,,,,2,,2012-12-28T20:44:12Z,,,,
18538517,,0,,2013-02-12T18:06:10Z,,,,,,,,,,,,,,,,,,,,,,,,,9320,4,"Julius Paul & Sohn",,,,,,,,,,,2,,2012-12-28T21:17:35Z,,,,
18538519,,0,,2013-02-12T18:06:20Z,,,,,,,,,,,,,,,,,,,,,,,,,9321,4,"Louisa Harkort",,,,,,,,,,,2,,2012-12-28T21:17:35Z,,,,
18538521,,3,,2013-02-12T18:06:11Z,,,,,,,,,,,,,,,,,,,,,,,,,9322,4,"Chris Shipman",,,,,,,,,,,2,,2012-12-28T21:17:36Z,,,,
18538523,,,,,/m/04lr2m,1,,2012-12-28T21:17:36Z,,,,,,,,,,,,,,,,,,,,,9323,4,"Sonia Rykiel",,7427,1,,2012-12-28T21:17:36Z,,,,,1245190,1,"Sonia Rykiel",2012-12-28T21:17:36Z,,,,
18538527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9324,4,"Bush Hollyhead",,,,,,,,,,,2,,2012-12-28T21:17:36Z,,,,
18538529,,0,,2013-02-12T18:06:19Z,,,,,,,,,,,,,,,,,,,,,,,,,9325,4,"Hedwig Bollhagen",,,,,,,,,,,2,,2012-12-28T21:17:36Z,,,,
18538531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9326,4,"Mark Weakley",,,,,,,,,,,2,,2012-12-28T21:17:36Z,,,,
18538533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9327,4,"Al Hirschfeld",,,,,,,,,,171859,1,"Al Hirschfeld",2012-12-28T21:17:37Z,,,,
18538537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9328,4,"Jose Ortega",,,,,,,,,,,,,,,,,
18538539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9329,4,"Patrick DuPetre",,,,,,,,,,,2,,2012-12-28T21:17:37Z,,,,
18042617,,0,,2013-02-12T17:43:17Z,,,,,,,,,,,,,,,,,,,,,,,,,933,4,"Antonio Foschini",,,,,,,,,,,2,,2012-12-28T20:44:12Z,,,,
18538541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9330,4,"Susan Lustig Peck",,,,,,,,,,,2,,2012-12-28T21:17:37Z,,,,
18538545,,0,,2013-02-12T18:06:13Z,,,,,,,,,,1,,2012-12-27T22:57:06Z,,,,,,,,,,,,,9331,4,"Klaus Moje",,,,,,,,,,35574367,1,"Klaus Moje",2012-12-28T23:21:37Z,,,,
18538547,,0,,2013-02-12T18:06:15Z,,,,,,,,,,,,,,,,,,,,,,,,,9333,4,Kandern,,,,,,,,,,3817710,1,Kandern,2012-12-28T21:17:37Z,,,,
18538549,,,,,/m/0462t1r,1,,2012-12-28T21:17:38Z,,,,,,,,,,,,,,,,,,,,,9334,4,"Juan Botas",,,,,,,,,,17512739,1,"Juan Botasso",2012-12-28T21:17:38Z,,,,
18538551,,0,,2013-02-12T18:06:18Z,,,,,,,,,,,,,,,,,,,,,,,,,9335,4,"Gertrud Guzinski",,,,,,,,,,,2,,2012-12-28T21:17:38Z,,,,
18538553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9336,4,"Sigfrido Martin Begue",,,,,,,,,,,2,,2012-12-28T21:17:38Z,,,,
18538557,,0,,2013-02-12T18:06:12Z,,,,,,,,,,,,,,,,,,,,,,,,,9337,4,"Giovanni Bernardino Rodriguez called Siciliano",,,,,,,,,,,2,,2012-12-28T21:17:38Z,,,,
18538559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9339,4,"Mrs. Burton Tremaine",,,,,,,,,,,2,,2012-12-28T21:17:38Z,,,,
18042619,,0,,2013-02-12T17:43:42Z,,,,,,,,,,,,,,,,,,,,,,,,,934,4,"Domenico Bolognese",,,,,,,,,,,2,,2012-12-28T20:44:13Z,,,,
18538561,,2,,2013-02-12T18:06:12Z,/m/03f6j85,1,,2012-12-27T22:57:07Z,,,,,,,,,,,,,,,,,,,,,9340,4,"Paul Speck",,,,,,,,,,4480582,1,"Paul Speckmann",2012-12-28T23:21:37Z,,,,
18538565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9341,4,"Monsieur Robert de Micheaux",,,,,,,,,,,2,,2012-12-28T21:17:39Z,,,,
18538567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9342,4,"Angela Verdon",,,,,,,,,,,2,,2012-12-28T21:17:39Z,,,,
18538569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9343,4,"Arpine Demirdjian",,,,,,,,,,,2,,2012-12-28T21:17:39Z,,,,
18538573,,0,,2013-02-12T18:06:16Z,,,,,,,,,,,,,,,,,,,,,,,,,9344,4,"Sir Jeffry Wyatville",,,,,,,,,,,,,,,,,
18538575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9345,4,"Mrs. William Denby",,,,,,,,,,,2,,2012-12-28T21:17:40Z,,,,
18538577,,0,,2013-02-12T18:06:13Z,,,,,,,,,,,,,,,,,,,,,,,,,9346,4,"Hugh Cornwall Robertson",,,,,,,,,,,2,,2012-12-28T21:17:40Z,,,,
18538579,,0,,2013-02-12T18:06:17Z,/m/0h654c,1,,2012-12-27T22:57:08Z,,,,,,,,,,,,,,,,,,,,,9348,4,"Domenico Antonio Vaccaro",,33420,1,"Vaccaro, Domenico Antonio",2012-12-28T23:21:37Z,25406495,1,,2012-12-27T22:57:08Z,7137356,1,"Domenico Antonio Vaccaro",2012-12-28T23:21:37Z,,,,
18538581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9349,4,"Assorted Images, London",,,,,,,,,,,2,,2012-12-28T21:17:40Z,,,,
18042621,,0,,2013-02-12T17:43:18Z,/m/0bz8tz,1,,2012-12-27T22:19:35Z,,,,,,,,,,,,,,,,,,,,,935,4,"Ferdinando Fuga",,75340,1,Fuga,2012-12-28T23:21:38Z,45100690,1,,2012-12-27T22:19:35Z,4363290,1,"Ferdinando Fuga",2012-12-28T23:21:38Z,,,,
18538583,,,,,/m/080d0ky,1,,2012-12-28T21:17:40Z,,,,,,,,,,,,,,,,,,,,,9350,4,"Jim Christie",,,,,,,,,,24757611,1,"Jim Christie",2012-12-28T21:17:40Z,,,,
18538587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9351,4,"Mrs. John Early Jackson",,,,,,,,,,,2,,2012-12-28T21:17:40Z,,,,
18538591,,2,,2013-02-12T18:06:11Z,,,,,,,,,,,,,,,,,,,,,,,,,9353,4,"David Lee Csicsko",,,,,,,,,,,2,,2012-12-28T21:17:41Z,,,,
18538597,,0,,2013-02-12T18:06:16Z,,,,,,,,,,,,,,,,,,,,,,,,,9355,4,"Brian Burdine",,,,,,,,,,,2,,2012-12-28T21:17:41Z,,,,
18538603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9357,4,"James North",,,,,,,,,,19571722,1,"James North",2012-12-28T21:17:41Z,,,,
18538605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9359,4,"Dorothy G. Shepherd",,,,,,,,,,,2,,2012-12-28T21:17:41Z,,,,
18042623,,0,,2013-02-12T17:43:20Z,,,,,,,,,,,,,,,,,,,,,,,,,936,4,"Giuseppe Maria Mitelli",,49685,1,"Mitelli, Giuseppe Maria",2012-12-28T23:21:38Z,9915639,1,,2012-12-27T22:19:36Z,,,,,,,,
18538609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9360,4,"Lili Blumenau",,,,,,,,,,,2,,2012-12-28T21:17:41Z,,,,
18538613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9362,4,"Deborah Thompson",,,,,,,,,,,2,,2012-12-28T21:17:42Z,,,,
18042625,,0,,2013-02-12T17:43:37Z,,,,,,,,,,,,,,,,,,,,,,,,,937,4,"Lepold Cesare",,,,,,,,,,,2,,2012-12-28T20:44:13Z,,,,
18538637,,0,,2013-02-12T18:03:59Z,,,,,,,,,,,,,,,,,,,,,,,,,9374,4,"Bob Alcorn",,,,,,,,,,,2,,2012-12-28T21:17:44Z,,,,
18538647,,2,,2013-02-12T18:03:55Z,,,,,,,,,,,,,,,,,,,,,,,,,9378,4,"Charles Crace",,,,,,,,,,,2,,2012-12-28T21:17:44Z,,,,
18042627,,0,,2013-02-12T17:43:32Z,,,,,,,,,,,,,,,,,,,,,,,,,938,4,"Claudia Felice",,,,,,,,,,,2,,2012-12-28T20:44:13Z,,,,
18538653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9380,4,Garland,,,,,,,,,,1430271,1,Garland,2012-12-28T21:17:45Z,,,,
18538655,,3,,2013-02-12T18:03:53Z,,,,,,,,,,,,,,,,,,,,,,,,,9381,4,"Ed Blore",,,,,,,,,,,2,,2012-12-28T21:17:45Z,,,,
18538657,,,,,/m/07znns,1,,2012-12-28T21:17:45Z,,,,,,,,,,,,,,,,,,,,,9382,4,"Charles West Cope",,,,,,,,,,2715320,1,"Charles West Cope",2012-12-28T21:17:45Z,,,,
18538661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9383,4,"Robert B. Browning",,,,,,,,,,,2,,2012-12-28T21:17:46Z,,,,
18538663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9384,4,"Edward F. Burney",,,,,,,,,,,2,,2012-12-28T21:17:46Z,,,,
18538665,,0,,2013-02-12T18:03:56Z,/m/0269_qf,1,,2012-12-27T22:57:15Z,,,,,,,,,,,,,,,,,,,,,9385,4,"Henry Alken",,33448,1,"Henry Alken",2012-12-28T23:21:38Z,13252705,1,,2012-12-27T22:57:15Z,7724383,1,"Henry Thomas Alken",2012-12-28T23:21:38Z,,,,
18538669,,3,,2013-02-12T18:03:47Z,,,,,,,,,,,,,,,,,,,,,,,,,9387,4,"John F.S.A. Buckler",,,,,,,,,,,2,,2012-12-28T21:17:46Z,,,,
18538673,,0,,2013-02-12T18:03:56Z,,,,,,,,,,,,,,,,,,,,,,,,,9388,4,"Cordelia Helen Angell",,,,,,,,,,,2,,2012-12-28T21:17:47Z,,,,
18538675,,,,,/m/03c18sh,1,,2012-12-28T21:17:47Z,,,,,,,,,,,,,,,,,,,,,9389,4,"Heinz Meier",,,,,,,,,,13307549,1,"Heinz Meier",2012-12-28T21:17:47Z,,,,
18538677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9390,4,"Landes Manufacturing Co.",,,,,,,,,,,2,,2012-12-28T21:17:47Z,,,,
18538679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9391,4,"Edward Pflueger",,,,,,,,,,,2,,2012-12-28T21:17:47Z,,,,
18538683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9392,4,"Mrs. Edward Pflueger",,,,,,,,,,,2,,2012-12-28T21:17:48Z,,,,
18538685,,0,,2013-02-12T18:03:50Z,,,,,,,,,,,,,,,,,,,,,,,,,9393,4,Fluocaril,,,,,,,,,,,2,,2012-12-28T21:17:48Z,,,,
18538697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9398,4,"Mark Summers",,,,,,,,,,4084275,1,"Mark Summers",2012-12-28T21:17:48Z,,,,
18041075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,4,"Mr. Thomas Gentille",,,,,,,,,,,2,,2012-12-28T20:42:41Z,,,,
18042631,,0,,2013-02-12T17:43:27Z,/m/0bz427,1,,2012-12-27T22:19:36Z,,,,,,,,,,,,,,,,,,,,,940,4,"Carlo Marchionni",,40651,1,"Marchionni, Carlo",2012-12-28T23:21:38Z,47557982,1,,2012-12-27T22:19:36Z,4360470,1,"Carlo Marchionni",2012-12-28T23:21:38Z,,,,
18538711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9403,4,"David High",,,,,,,,,,,,,,,,,
18538713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9404,4,"Richard Todaro",,,,,,,,,,,2,,2012-12-28T21:17:50Z,,,,
18538717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9405,4,"Burdines Advertising Department",,,,,,,,,,,2,,2012-12-28T21:17:50Z,,,,
18538719,,3,,2013-02-12T18:04:07Z,,,,,,,,,,,,,,,,,,,,,,,,,9406,4,"Robin Roberts",,,,,,,,,,578658,1,"Robin Roberts",2012-12-28T21:17:50Z,,,,
18538721,,2,,2013-02-12T18:03:59Z,,,,,,,,,,,,,,,,,,,,,,,,,9407,4,"Michael Peters Group",,,,,,,,,,,2,,2012-12-28T21:17:50Z,,,,
18538723,,0,,2013-02-12T18:04:00Z,,,,,,,,,,,,,,,,,,,,,,,,,9408,4,"Elio Fiorucci",,,,,,,,,,,2,,2012-12-28T21:17:51Z,,,,
18538725,,0,,2013-02-12T18:04:03Z,,,,,,,,,,,,,,,,,,,,,,,,,9409,4,"Fiorucci Design Team",,,,,,,,,,,2,,2012-12-28T21:17:51Z,,,,
18538731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9411,4,"Cheryl Zahniser",,,,,,,,,,,2,,2012-12-28T21:17:52Z,,,,
18538733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9412,4,"Nordstrom Advertising Department",,,,,,,,,,,2,,2012-12-28T21:17:52Z,,,,
18538735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9414,4,"Linda Bonica",,,,,,,,,,,2,,2012-12-28T21:17:52Z,,,,
18538739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9416,4,"Marcia Goodman",,,,,,,,,,,2,,2012-12-28T21:17:52Z,,,,
18538741,,,,,/m/03d8dht,1,,2012-12-28T21:17:52Z,,,,,,,,,,,,,,,,,,,,,9417,4,"William Goodman",,,,,,,,,,14575816,1,"William Goodman",2012-12-28T21:17:52Z,,,,
18538743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9418,4,"Gem Antiques",,,,,,,,,,,2,,2012-12-28T21:17:52Z,,,,
18042635,,0,,2013-02-12T17:43:19Z,/m/03crg7c,1,,2012-12-27T22:19:37Z,,,,,,,,,,,,,,,,,,,,,942,4,"Carlo Antonio Buffagnotti",,74483,1,"Carlo Antonio Buffagnotti",2012-12-28T23:21:39Z,95731544,1,,2012-12-27T22:19:37Z,,,,,,,,
18538753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9422,4,"Terry Wakayama",,,,,,,,,,,2,,2012-12-28T21:17:53Z,,,,
18538755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9423,4,"Steve Steckley",,,,,,,,,,,2,,2012-12-28T21:17:53Z,,,,
18538757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9424,4,"Lucia Palazzetti",,,,,,,,,,,2,,2012-12-28T21:17:53Z,,,,
18538759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9425,4,"Jimi Napoli",,,,,,,,,,,2,,2012-12-28T21:17:54Z,,,,
18538767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9428,4,"Joan Beder",,,,,,,,,,,2,,2012-12-28T21:17:54Z,,,,
18538769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9429,4,"George Tscherny, Inc.",,,,,,,,,,,2,,2012-12-28T21:17:55Z,,,,
18042637,,0,,2013-02-12T17:43:43Z,,,,,,,,,,,,,,,,,,,,,,,,,943,4,"Jacopo Ligozzi",,,,,,,,,,2631276,1,"Jacopo Ligozzi",2012-12-28T20:44:14Z,,,,
18538777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9433,4,"Mrs. Edgar S. Auchincloss",,,,,,,,,,,2,,2012-12-28T21:17:55Z,,,,
18538779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9435,4,"Mme. Hector Guimard",,,,,,,,,,,2,,2012-12-28T21:17:55Z,,,,
18538781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9436,4,"F. Low-Beer",,,,,,,,,,,2,,2012-12-28T21:17:55Z,,,,
18538785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9437,4,"Sasha Kolin",,,,,,,,,,,2,,2012-12-28T21:17:56Z,,,,
18538787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9438,4,"Estate of Mrs. Florence Colgate Speranza",,,,,,,,,,,2,,2012-12-28T21:17:56Z,,,,
18538789,,0,,2013-02-12T18:04:06Z,,,,,,,,,,,,,,,,,,,,,,,,,9439,4,"Marion S. Rand",,,,,,,,,,,2,,2012-12-28T21:17:56Z,,,,
